Timestamp,Session ID,Track ID,Vehicle Type,Direction,Confidence,Camera Type,Camera Name,Entry Zone,Exit Zone,Frame Number,Snapshot Path,Event ID
2026-03-26 16:18:02.505055+00:00,228731af-fe02-42b6-a80d-0b176ee5e001,38,car,South->OUTSIDE,0.6268143296241759,laptop_front,FrontCam,South,OUTSIDE,689,logs/snapshots/snapshot_20260326_161802.jpg,d95f404a093b9a854da0ba24c32fd53e60ead43e212410be84fa18f17a1b0151
2026-03-26 16:18:20.503391+00:00,228731af-fe02-42b6-a80d-0b176ee5e001,54,van,South->OUTSIDE,0.588967877626419,laptop_front,FrontCam,South,OUTSIDE,833,logs/snapshots/snapshot_20260326_161820.jpg,1db699985682d557497d55950346df8858b5b11d16eea82a33ec3f2ecfb4e64a
2026-03-26 16:18:31.618656+00:00,228731af-fe02-42b6-a80d-0b176ee5e001,83,car,South->OUTSIDE,0.5778307318687439,laptop_front,FrontCam,South,OUTSIDE,922,logs/snapshots/snapshot_20260326_161831.jpg,d797d4ca975b80204ed0e9c6408644684f429989c407c517c081171c27339ff2
2026-03-26 16:18:39.117832+00:00,228731af-fe02-42b6-a80d-0b176ee5e001,83,van,East->OUTSIDE,0.6360193133354186,laptop_front,FrontCam,East,OUTSIDE,982,logs/snapshots/snapshot_20260326_161839.jpg,973c053c7affe8d4a6c7436c1cf6e50ca51fb5e4305d8b5353cd9e3d2eebad01
